user_id,timestamp,trip_id,origin_lat,origin_lon,dest_lat,dest_lon,origin_antenna,dest_antenna,duration_min,distance_km,speed_kmh,transport_mode,trip_purpose,hour_of_day,locality
a01cd0afca93,2024-01-04 06:42:00,TRIP_a01cd0_3_0,5.280615,-3.910403,5.306106,-3.928869,ANT_121,ANT_506,6,3.49,34.1,taxi,home_to_work,6,Abidjan-Ville
a01cd0afca93,2024-01-05 06:34:00,TRIP_a01cd0_4_0,5.258736,-3.895709,5.260014,-3.897897,ANT_695,ANT_291,3,0.28,5.4,walking,home_to_work,6,Abidjan-Ville
a01cd0afca93,2024-01-06 06:53:00,TRIP_a01cd0_5_0,5.276967,-3.888166,5.277258,-3.887861,ANT_394,ANT_659,1,0.05,4.2,walking,home_to_work,6,Abidjan-Ville
a01cd0afca93,2024-01-07 07:33:00,TRIP_a01cd0_6_0,5.270174,-3.88361,5.278464,-3.880308,ANT_978,ANT_858,11,0.99,5.3,walking,home_to_work,7,Abidjan-Ville
a01cd0afca93,2024-01-07 16:45:00,TRIP_a01cd0_6_1,5.256072,-3.907176,5.241811,-3.918669,ANT_337,ANT_186,14,2.03,8.2,motorbike,work_to_home,16,Abidjan-Ville
dde7f21a8ba6,2024-01-01 08:15:00,TRIP_dde7f2_0_0,7.623499,-5.137624,7.62239,-5.139727,ANT_270,ANT_850,3,0.26,5.1,walking,home_to_work,8,Bouake
dde7f21a8ba6,2024-01-01 18:56:00,TRIP_dde7f2_0_1,7.608971,-5.143949,7.5969,-5.12729,ANT_148,ANT_260,11,2.28,11.7,personal_car,work_to_home,18,Bouake
dde7f21a8ba6,2024-01-02 08:52:00,TRIP_dde7f2_1_0,7.605936,-5.166346,7.610529,-5.260473,ANT_452,ANT_494,13,10.46,48.1,taxi,home_to_work,8,Bouake
dde7f21a8ba6,2024-01-02 14:50:00,TRIP_dde7f2_1_1,7.624776,-5.134897,7.612325,-5.150839,ANT_308,ANT_462,7,2.25,18.6,taxi,leisure,14,Bouake
dde7f21a8ba6,2024-01-02 14:18:00,TRIP_dde7f2_1_2,7.615537,-5.150628,7.616241,-5.153093,ANT_456,ANT_863,3,0.28,4.8,walking,shopping,14,Bouake
dde7f21a8ba6,2024-01-02 17:22:00,TRIP_dde7f2_1_3,7.670239,-5.16148,7.675163,-5.176188,ANT_783,ANT_258,7,1.72,13.5,motorbike,work_to_home,17,Bouake
dde7f21a8ba6,2024-01-03 07:43:00,TRIP_dde7f2_2_0,7.617432,-5.134642,7.596437,-5.13674,ANT_252,ANT_741,9,2.34,14.9,motorbike,home_to_work,7,Bouake
dde7f21a8ba6,2024-01-03 17:44:00,TRIP_dde7f2_2_1,7.65231,-5.150291,7.692003,-5.13937,ANT_990,ANT_101,6,4.57,45.3,taxi,work_to_home,17,Bouake
dde7f21a8ba6,2024-01-04 07:49:00,TRIP_dde7f2_3_0,7.665346,-5.095348,7.677258,-5.093154,ANT_260,ANT_303,5,1.34,14.6,taxi,home_to_work,7,Bouake
dde7f21a8ba6,2024-01-04 11:32:00,TRIP_dde7f2_3_1,7.607255,-5.134757,7.601283,-5.138068,ANT_907,ANT_613,7,0.76,5.8,walking,shopping,11,Bouake
dde7f21a8ba6,2024-01-04 10:38:00,TRIP_dde7f2_3_2,7.634891,-5.177867,7.634457,-5.17221,ANT_292,ANT_998,8,0.63,4.3,walking,health,10,Bouake
dde7f21a8ba6,2024-01-04 19:29:00,TRIP_dde7f2_3_3,7.641422,-5.171939,7.648736,-5.18104,ANT_967,ANT_967,4,1.3,15.6,personal_car,work_to_home,19,Bouake
dde7f21a8ba6,2024-01-05 05:11:00,TRIP_dde7f2_4_0,7.642508,-5.129503,7.642186,-5.145731,ANT_164,ANT_716,5,1.8,19.0,motorbike,home_to_work,5,Bouake
dde7f21a8ba6,2024-01-05 20:22:00,TRIP_dde7f2_4_1,7.652902,-5.186691,7.629454,-5.204684,ANT_703,ANT_936,6,3.28,32.0,personal_car,work_to_home,20,Bouake
dde7f21a8ba6,2024-01-06 06:27:00,TRIP_dde7f2_5_0,7.637092,-5.121876,7.635142,-5.118646,ANT_408,ANT_119,4,0.42,5.7,walking,home_to_work,6,Bouake
dde7f21a8ba6,2024-01-06 11:56:00,TRIP_dde7f2_5_1,7.621062,-5.161878,7.599258,-5.217855,ANT_713,ANT_958,8,6.67,44.5,personal_car,health,11,Bouake
dde7f21a8ba6,2024-01-06 15:07:00,TRIP_dde7f2_5_2,7.65467,-5.171812,7.657626,-5.172878,ANT_988,ANT_448,3,0.35,5.8,walking,work_internal,15,Bouake
dde7f21a8ba6,2024-01-06 09:24:00,TRIP_dde7f2_5_3,7.649884,-5.155238,7.65436,-5.142738,ANT_725,ANT_306,4,1.47,19.4,personal_car,shopping,9,Bouake
dde7f21a8ba6,2024-01-06 12:02:00,TRIP_dde7f2_5_4,7.608059,-5.163949,7.604425,-5.166456,ANT_486,ANT_803,6,0.49,4.6,walking,shopping,12,Bouake
dde7f21a8ba6,2024-01-06 16:54:00,TRIP_dde7f2_5_5,7.654729,-5.161387,7.674452,-5.163801,ANT_607,ANT_344,16,2.21,8.0,taxi,work_to_home,16,Bouake
08ea7cd91bc3,2024-01-01 06:26:00,TRIP_08ea7c_0_0,5.25176,-3.895438,5.249351,-3.912668,ANT_844,ANT_349,9,1.93,12.3,taxi,home_to_work,6,Abidjan-Ville
08ea7cd91bc3,2024-01-01 09:17:00,TRIP_08ea7c_0_1,5.280648,-3.931977,5.279438,-3.993553,ANT_743,ANT_647,14,6.84,29.1,bus,work_internal,9,Abidjan-Ville
08ea7cd91bc3,2024-01-01 16:06:00,TRIP_08ea7c_0_2,5.296737,-3.924229,5.306689,-3.925821,ANT_585,ANT_681,5,1.12,12.0,motorbike,work_to_home,16,Abidjan-Ville
08ea7cd91bc3,2024-01-02 07:12:00,TRIP_08ea7c_1_0,5.268871,-3.944584,5.266289,-3.94903,ANT_627,ANT_170,7,0.57,4.9,walking,home_to_work,7,Abidjan-Ville
08ea7cd91bc3,2024-01-02 11:57:00,TRIP_08ea7c_1_1,5.258933,-3.909219,5.212919,-3.891683,ANT_884,ANT_902,13,5.47,23.7,taxi,leisure,11,Abidjan-Ville
08ea7cd91bc3,2024-01-02 18:50:00,TRIP_08ea7c_1_2,5.266791,-3.924722,5.28258,-3.908996,ANT_848,ANT_112,8,2.47,17.5,taxi,work_to_home,18,Abidjan-Ville
08ea7cd91bc3,2024-01-03 07:52:00,TRIP_08ea7c_2_0,5.290897,-3.895731,5.316239,-3.898635,ANT_206,ANT_387,10,2.83,15.5,motorbike,home_to_work,7,Abidjan-Ville
08ea7cd91bc3,2024-01-03 15:00:00,TRIP_08ea7c_2_1,5.29171,-3.928196,5.277739,-3.938659,ANT_988,ANT_652,7,1.94,16.0,motorbike,health,15,Abidjan-Ville
08ea7cd91bc3,2024-01-03 17:43:00,TRIP_08ea7c_2_2,5.269786,-3.916887,5.291789,-3.948893,ANT_189,ANT_209,8,4.31,28.8,taxi,work_to_home,17,Abidjan-Ville
08ea7cd91bc3,2024-01-04 05:21:00,TRIP_08ea7c_3_0,5.261977,-3.929584,5.262046,-3.914663,ANT_322,ANT_200,11,1.66,8.6,personal_car,home_to_work,5,Abidjan-Ville
08ea7cd91bc3,2024-01-05 06:47:00,TRIP_08ea7c_4_0,5.245332,-3.920225,5.256317,-3.946853,ANT_638,ANT_286,7,3.2,24.6,taxi,home_to_work,6,Abidjan-Ville
08ea7cd91bc3,2024-01-06 07:14:00,TRIP_08ea7c_5_0,5.258158,-3.896478,5.246963,-3.898444,ANT_347,ANT_462,3,1.26,19.0,taxi,home_to_work,7,Abidjan-Ville
8b97febb1f4e,2024-01-01 07:08:00,TRIP_8b97fe_0_0,5.414038,-4.11941,5.41866,-4.11201,ANT_383,ANT_649,13,0.97,4.4,walking,home_to_work,7,Abidjan-Ville
8b97febb1f4e,2024-01-02 06:40:00,TRIP_8b97fe_1_0,5.405696,-4.107679,5.429319,-4.102929,ANT_181,ANT_954,10,2.67,16.0,motorbike,home_to_work,6,Abidjan-Ville
8b97febb1f4e,2024-01-02 21:37:00,TRIP_8b97fe_1_1,5.423653,-4.073817,5.424914,-4.061168,ANT_383,ANT_839,4,1.41,19.4,motorbike,work_to_home,21,Abidjan-Ville
8b97febb1f4e,2024-01-03 07:34:00,TRIP_8b97fe_2_0,5.414007,-4.113094,5.451417,-4.113265,ANT_554,ANT_607,8,4.15,28.4,bus,home_to_work,7,Abidjan-Ville
8b97febb1f4e,2024-01-04 06:39:00,TRIP_8b97fe_3_0,5.422538,-4.110866,5.418256,-4.103367,ANT_274,ANT_178,13,0.96,4.2,walking,home_to_work,6,Abidjan-Ville
8b97febb1f4e,2024-01-04 13:25:00,TRIP_8b97fe_3_1,5.392018,-4.123074,5.35502,-4.164807,ANT_927,ANT_840,10,6.19,34.1,bus,health,13,Abidjan-Ville
8b97febb1f4e,2024-01-04 19:03:00,TRIP_8b97fe_3_2,5.431001,-4.118233,5.429605,-4.115336,ANT_449,ANT_822,3,0.36,5.9,walking,work_to_home,19,Abidjan-Ville
8b97febb1f4e,2024-01-05 07:32:00,TRIP_8b97fe_4_0,5.386362,-4.13068,5.382305,-4.101862,ANT_716,ANT_330,10,3.23,18.4,motorbike,home_to_work,7,Abidjan-Ville
8b97febb1f4e,2024-01-05 17:52:00,TRIP_8b97fe_4_1,5.41637,-4.09398,5.437111,-4.138906,ANT_815,ANT_722,10,5.49,30.6,taxi,work_to_home,17,Abidjan-Ville
8b97febb1f4e,2024-01-06 05:31:00,TRIP_8b97fe_5_0,5.377702,-4.100251,5.384544,-4.100677,ANT_315,ANT_903,8,0.76,5.3,walking,home_to_work,5,Abidjan-Ville
8b97febb1f4e,2024-01-06 14:50:00,TRIP_8b97fe_5_1,5.442561,-4.086193,5.434359,-4.082498,ANT_543,ANT_530,11,1.0,5.2,walking,shopping,14,Abidjan-Ville
8b97febb1f4e,2024-01-06 16:07:00,TRIP_8b97fe_5_2,5.428049,-4.123273,5.379591,-4.126682,ANT_614,ANT_683,9,5.39,33.3,taxi,work_to_home,16,Abidjan-Ville
8b97febb1f4e,2024-01-07 08:40:00,TRIP_8b97fe_6_0,5.448369,-4.099091,5.42857,-4.093525,ANT_433,ANT_520,13,2.28,9.9,personal_car,home_to_work,8,Abidjan-Ville
8b97febb1f4e,2024-01-07 10:40:00,TRIP_8b97fe_6_1,5.427119,-4.093819,5.407128,-4.085528,ANT_653,ANT_200,15,2.4,9.4,personal_car,health,10,Abidjan-Ville
8b97febb1f4e,2024-01-07 16:56:00,TRIP_8b97fe_6_2,5.410015,-4.085737,5.368763,-4.099435,ANT_473,ANT_420,17,4.82,16.8,bus,work_to_home,16,Abidjan-Ville
bdc9d65be4c3,2024-01-01 08:23:00,TRIP_bdc9d6_0_0,7.833947,-4.951573,7.84893,-4.948027,ANT_598,ANT_129,5,1.71,18.8,motorbike,home_to_work,8,Bouake
bdc9d65be4c3,2024-01-01 12:12:00,TRIP_bdc9d6_0_1,7.8725,-4.988794,7.888172,-4.964174,ANT_840,ANT_984,6,3.24,30.1,personal_car,other,12,Bouake
bdc9d65be4c3,2024-01-01 10:54:00,TRIP_bdc9d6_0_2,7.882021,-4.958726,7.91251,-4.934889,ANT_869,ANT_244,6,4.3,42.7,personal_car,other,10,Bouake
bdc9d65be4c3,2024-01-01 11:28:00,TRIP_bdc9d6_0_3,7.843926,-4.976234,7.838184,-4.989277,ANT_715,ANT_935,5,1.58,18.3,personal_car,health,11,Bouake
bdc9d65be4c3,2024-01-01 16:16:00,TRIP_bdc9d6_0_4,7.858387,-4.980613,7.856785,-4.980241,ANT_770,ANT_345,1,0.18,5.8,walking,work_to_home,16,Bouake
bdc9d65be4c3,2024-01-02 05:23:00,TRIP_bdc9d6_1_0,7.856674,-4.981878,7.869078,-4.967787,ANT_860,ANT_167,15,2.08,8.3,personal_car,home_to_work,5,Bouake
bdc9d65be4c3,2024-01-02 09:58:00,TRIP_bdc9d6_1_1,7.879785,-4.970124,7.932883,-4.95665,ANT_950,ANT_124,11,6.08,31.1,taxi,shopping,9,Bouake
bdc9d65be4c3,2024-01-02 14:43:00,TRIP_bdc9d6_1_2,7.846966,-4.960236,7.844375,-4.963869,ANT_931,ANT_365,5,0.5,5.0,walking,work_internal,14,Bouake
bdc9d65be4c3,2024-01-02 12:53:00,TRIP_bdc9d6_1_3,7.877272,-4.931868,7.885931,-4.935263,ANT_226,ANT_389,3,1.03,19.1,taxi,other,12,Bouake
bdc9d65be4c3,2024-01-02 20:15:00,TRIP_bdc9d6_1_4,7.877216,-4.960646,7.871593,-4.959106,ANT_429,ANT_501,7,0.65,5.0,walking,work_to_home,20,Bouake
bdc9d65be4c3,2024-01-03 05:53:00,TRIP_bdc9d6_2_0,7.870194,-4.990781,7.856376,-4.985376,ANT_988,ANT_194,9,1.65,10.8,motorbike,home_to_work,5,Bouake
bdc9d65be4c3,2024-01-03 10:52:00,TRIP_bdc9d6_2_1,7.867269,-4.970307,7.867606,-4.965057,ANT_887,ANT_248,6,0.58,5.8,walking,work_internal,10,Bouake
bdc9d65be4c3,2024-01-03 11:37:00,TRIP_bdc9d6_2_2,7.895509,-4.985,7.897697,-4.999026,ANT_923,ANT_139,11,1.58,8.4,personal_car,work_internal,11,Bouake
bdc9d65be4c3,2024-01-03 13:06:00,TRIP_bdc9d6_2_3,7.889777,-4.944404,7.890375,-4.945311,ANT_156,ANT_741,1,0.12,4.8,walking,other,13,Bouake
bdc9d65be4c3,2024-01-03 13:25:00,TRIP_bdc9d6_2_4,7.8273,-4.982208,7.849341,-5.020419,ANT_149,ANT_869,9,4.9,29.8,personal_car,other,13,Bouake
bdc9d65be4c3,2024-01-03 16:56:00,TRIP_bdc9d6_2_5,7.882342,-4.971374,7.885684,-4.974541,ANT_184,ANT_888,6,0.51,4.5,walking,other,16,Bouake
bdc9d65be4c3,2024-01-03 11:26:00,TRIP_bdc9d6_2_6,7.864891,-4.983695,7.845687,-5.001755,ANT_962,ANT_924,12,2.93,13.9,personal_car,health,11,Bouake
bdc9d65be4c3,2024-01-03 14:30:00,TRIP_bdc9d6_2_7,7.828845,-4.955385,7.783724,-5.010315,ANT_568,ANT_302,10,7.89,43.7,taxi,health,14,Bouake
bdc9d65be4c3,2024-01-03 17:57:00,TRIP_bdc9d6_2_8,7.875939,-4.984303,7.893699,-5.006076,ANT_482,ANT_807,7,3.12,25.5,personal_car,work_to_home,17,Bouake
bdc9d65be4c3,2024-01-04 07:12:00,TRIP_bdc9d6_3_0,7.851337,-4.960742,7.828968,-5.017245,ANT_854,ANT_991,8,6.75,46.5,taxi,home_to_work,7,Bouake
bdc9d65be4c3,2024-01-04 11:47:00,TRIP_bdc9d6_3_1,7.884441,-4.992112,7.872959,-5.004596,ANT_660,ANT_339,5,1.88,19.9,taxi,shopping,11,Bouake
bdc9d65be4c3,2024-01-04 16:35:00,TRIP_bdc9d6_3_2,7.840372,-4.976594,7.886987,-4.961248,ANT_616,ANT_998,7,5.45,41.1,taxi,shopping,16,Bouake
bdc9d65be4c3,2024-01-04 13:35:00,TRIP_bdc9d6_3_3,7.866249,-4.990722,7.808235,-4.967741,ANT_588,ANT_269,16,6.93,25.5,personal_car,leisure,13,Bouake
bdc9d65be4c3,2024-01-04 19:32:00,TRIP_bdc9d6_3_4,7.859092,-4.958786,7.854306,-4.933485,ANT_307,ANT_295,9,2.86,17.7,taxi,work_to_home,19,Bouake
bdc9d65be4c3,2024-01-05 08:34:00,TRIP_bdc9d6_4_0,7.850346,-4.967298,7.853545,-4.976155,ANT_489,ANT_940,6,1.05,9.7,motorbike,home_to_work,8,Bouake
bdc9d65be4c3,2024-01-05 11:11:00,TRIP_bdc9d6_4_1,7.869766,-4.914923,7.865878,-4.914887,ANT_387,ANT_183,5,0.43,4.8,walking,shopping,11,Bouake
bdc9d65be4c3,2024-01-05 20:45:00,TRIP_bdc9d6_4_2,7.862248,-4.991099,7.840686,-4.960276,ANT_457,ANT_546,6,4.18,36.4,taxi,work_to_home,20,Bouake
bdc9d65be4c3,2024-01-06 05:49:00,TRIP_bdc9d6_5_0,7.814764,-4.968493,7.782981,-4.96312,ANT_956,ANT_690,7,3.58,27.2,taxi,home_to_work,5,Bouake
bdc9d65be4c3,2024-01-06 16:53:00,TRIP_bdc9d6_5_1,7.838279,-4.936478,7.838619,-4.936599,ANT_327,ANT_593,1,0.04,4.0,walking,health,16,Bouake
bdc9d65be4c3,2024-01-06 17:08:00,TRIP_bdc9d6_5_2,7.839143,-5.010535,7.819818,-5.026645,ANT_671,ANT_376,13,2.79,12.2,motorbike,work_to_home,17,Bouake
bdc9d65be4c3,2024-01-07 06:45:00,TRIP_bdc9d6_6_0,7.84566,-4.989983,7.851418,-5.042542,ANT_386,ANT_497,7,5.87,49.4,taxi,home_to_work,6,Bouake
bdc9d65be4c3,2024-01-07 12:01:00,TRIP_bdc9d6_6_1,7.83594,-4.964936,7.836483,-4.959612,ANT_530,ANT_683,6,0.59,5.9,walking,health,12,Bouake
bdc9d65be4c3,2024-01-07 13:09:00,TRIP_bdc9d6_6_2,7.903412,-4.965266,7.902157,-4.981334,ANT_379,ANT_993,5,1.79,19.7,motorbike,shopping,13,Bouake
bdc9d65be4c3,2024-01-07 14:56:00,TRIP_bdc9d6_6_3,7.824737,-4.96961,7.777486,-4.911316,ANT_239,ANT_395,11,8.33,44.4,personal_car,work_internal,14,Bouake
bdc9d65be4c3,2024-01-07 10:43:00,TRIP_bdc9d6_6_4,7.834643,-4.955532,7.829714,-4.95673,ANT_626,ANT_769,6,0.56,5.2,walking,work_internal,10,Bouake
bdc9d65be4c3,2024-01-07 17:17:00,TRIP_bdc9d6_6_5,7.888937,-4.975777,7.891274,-4.993088,ANT_758,ANT_767,9,1.94,12.3,personal_car,work_to_home,17,Bouake
782266cc11b7,2024-01-01 07:01:00,TRIP_782266_0_0,6.669143,-5.328826,6.657016,-5.29896,ANT_814,ANT_371,7,3.58,28.7,taxi,home_to_work,7,Yamoussoukro
782266cc11b7,2024-01-01 16:10:00,TRIP_782266_0_1,6.698003,-5.342494,6.660042,-5.348867,ANT_967,ANT_379,12,4.27,20.6,taxi,shopping,16,Yamoussoukro
782266cc11b7,2024-01-01 16:26:00,TRIP_782266_0_2,6.695789,-5.336528,6.697396,-5.334626,ANT_354,ANT_775,3,0.28,4.4,walking,work_to_home,16,Yamoussoukro
782266cc11b7,2024-01-02 07:24:00,TRIP_782266_1_0,6.687238,-5.343821,6.655893,-5.369177,ANT_293,ANT_819,10,4.48,25.2,motorbike,home_to_work,7,Yamoussoukro
782266cc11b7,2024-01-02 22:48:00,TRIP_782266_1_1,6.712042,-5.339849,6.709137,-5.274141,ANT_586,ANT_940,14,7.3,29.2,taxi,work_to_home,22,Yamoussoukro
782266cc11b7,2024-01-03 08:06:00,TRIP_782266_2_0,6.689996,-5.359066,6.69529,-5.342618,ANT_607,ANT_930,5,1.92,19.2,motorbike,home_to_work,8,Yamoussoukro
782266cc11b7,2024-01-04 07:38:00,TRIP_782266_3_0,6.687859,-5.338745,6.644372,-5.484503,ANT_766,ANT_732,40,16.88,25.2,bus,home_to_work,7,Yamoussoukro
782266cc11b7,2024-01-04 15:39:00,TRIP_782266_3_1,6.685633,-5.337281,6.667715,-5.338794,ANT_787,ANT_112,7,2.0,15.2,bus,shopping,15,Yamoussoukro
782266cc11b7,2024-01-04 11:28:00,TRIP_782266_3_2,6.667045,-5.352341,6.670793,-5.357179,ANT_776,ANT_432,9,0.68,4.3,walking,other,11,Yamoussoukro
782266cc11b7,2024-01-04 11:19:00,TRIP_782266_3_3,6.658543,-5.362546,6.644739,-5.373568,ANT_356,ANT_311,7,1.96,16.4,motorbike,shopping,11,Yamoussoukro
782266cc11b7,2024-01-04 14:45:00,TRIP_782266_3_4,6.720088,-5.326396,6.734685,-5.325431,ANT_905,ANT_227,9,1.62,10.4,motorbike,other,14,Yamoussoukro
782266cc11b7,2024-01-04 19:28:00,TRIP_782266_3_5,6.708419,-5.350318,6.726463,-5.350463,ANT_399,ANT_472,9,2.0,13.2,motorbike,work_to_home,19,Yamoussoukro
782266cc11b7,2024-01-05 05:36:00,TRIP_782266_4_0,6.686697,-5.384687,6.676542,-5.391466,ANT_981,ANT_924,9,1.36,8.8,walking,home_to_work,5,Yamoussoukro
782266cc11b7,2024-01-05 17:11:00,TRIP_782266_4_1,6.683431,-5.321797,6.70959,-5.33549,ANT_661,ANT_467,8,3.28,22.3,taxi,work_to_home,17,Yamoussoukro
782266cc11b7,2024-01-06 06:55:00,TRIP_782266_5_0,6.685881,-5.362594,6.65074,-5.401901,ANT_621,ANT_162,21,5.85,16.4,taxi,home_to_work,6,Yamoussoukro
782266cc11b7,2024-01-06 13:22:00,TRIP_782266_5_1,6.706778,-5.327265,6.77166,-5.351131,ANT_178,ANT_889,13,7.67,34.6,taxi,work_internal,13,Yamoussoukro
782266cc11b7,2024-01-06 16:19:00,TRIP_782266_5_2,6.695855,-5.321661,6.697831,-5.318465,ANT_314,ANT_801,5,0.42,4.7,walking,work_to_home,16,Yamoussoukro
347d0038ddbf,2024-01-01 05:15:00,TRIP_347d00_0_0,7.544267,-4.965668,7.552037,-4.966449,ANT_551,ANT_109,12,0.87,4.1,walking,home_to_work,5,Djebonoua
347d0038ddbf,2024-01-02 08:12:00,TRIP_347d00_1_0,7.516219,-4.952394,7.518184,-4.961063,ANT_722,ANT_646,12,0.99,4.8,walking,home_to_work,8,Djebonoua
347d0038ddbf,2024-01-02 15:25:00,TRIP_347d00_1_1,7.515423,-4.939238,7.500549,-4.936358,ANT_470,ANT_568,8,1.68,12.2,walking,other,15,Djebonoua
347d0038ddbf,2024-01-02 17:01:00,TRIP_347d00_1_2,7.558069,-4.976258,7.548828,-4.98065,ANT_533,ANT_429,3,1.14,18.6,motorbike,work_to_home,17,Djebonoua
347d0038ddbf,2024-01-03 08:46:00,TRIP_347d00_2_0,7.502125,-4.886885,7.501988,-4.885756,ANT_567,ANT_521,1,0.13,5.8,walking,home_to_work,8,Djebonoua
347d0038ddbf,2024-01-04 05:02:00,TRIP_347d00_3_0,7.540732,-4.925593,7.490302,-4.926932,ANT_669,ANT_699,11,5.6,29.3,taxi,home_to_work,5,Djebonoua
347d0038ddbf,2024-01-04 16:48:00,TRIP_347d00_3_1,7.502711,-4.931446,7.500872,-4.933445,ANT_890,ANT_559,4,0.3,4.5,walking,work_internal,16,Djebonoua
347d0038ddbf,2024-01-04 10:10:00,TRIP_347d00_3_2,7.504929,-4.953688,7.506404,-4.953287,ANT_802,ANT_767,1,0.17,5.5,walking,health,10,Djebonoua
347d0038ddbf,2024-01-04 16:19:00,TRIP_347d00_3_3,7.486169,-4.936232,7.461298,-4.943544,ANT_572,ANT_111,17,2.88,9.7,bus,work_to_home,16,Djebonoua
347d0038ddbf,2024-01-05 06:39:00,TRIP_347d00_4_0,7.554695,-4.916984,7.548254,-4.919261,ANT_857,ANT_178,8,0.76,5.5,walking,home_to_work,6,Djebonoua
347d0038ddbf,2024-01-05 16:38:00,TRIP_347d00_4_1,7.483913,-4.935022,7.473359,-4.934512,ANT_690,ANT_909,8,1.17,8.5,bus,work_to_home,16,Djebonoua
347d0038ddbf,2024-01-06 07:39:00,TRIP_347d00_5_0,7.491687,-4.947904,7.499876,-4.95217,ANT_797,ANT_762,7,1.02,8.7,motorbike,home_to_work,7,Djebonoua
347d0038ddbf,2024-01-07 05:51:00,TRIP_347d00_6_0,7.508144,-4.92449,7.525404,-4.918405,ANT_591,ANT_176,6,2.03,17.4,bus,home_to_work,5,Djebonoua
347d0038ddbf,2024-01-07 16:21:00,TRIP_347d00_6_1,7.533183,-4.93628,7.497388,-4.985434,ANT_669,ANT_844,24,6.75,16.7,motorbike,work_to_home,16,Djebonoua
c23a468384cd,2024-01-01 06:19:00,TRIP_c23a46_0_0,7.682936,-5.156319,7.7126,-5.179724,ANT_206,ANT_265,11,4.19,21.0,bus,home_to_work,6,Bouake
c23a468384cd,2024-01-01 16:14:00,TRIP_c23a46_0_1,7.646932,-5.146746,7.646447,-5.142394,ANT_252,ANT_940,6,0.49,4.3,walking,work_to_home,16,Bouake
c23a468384cd,2024-01-02 06:48:00,TRIP_c23a46_1_0,7.679831,-5.127638,7.670375,-5.116537,ANT_186,ANT_109,6,1.62,15.5,motorbike,home_to_work,6,Bouake
c23a468384cd,2024-01-03 08:12:00,TRIP_c23a46_2_0,7.694225,-5.139955,7.704595,-5.129643,ANT_935,ANT_341,9,1.62,10.7,personal_car,home_to_work,8,Bouake
c23a468384cd,2024-01-04 06:19:00,TRIP_c23a46_3_0,7.651379,-5.16119,7.661546,-5.161154,ANT_655,ANT_282,7,1.13,9.0,taxi,home_to_work,6,Bouake
c23a468384cd,2024-01-04 15:41:00,TRIP_c23a46_3_1,7.667507,-5.164998,7.66685,-5.169951,ANT_372,ANT_181,6,0.55,5.3,walking,shopping,15,Bouake
c23a468384cd,2024-01-04 16:14:00,TRIP_c23a46_3_2,7.724406,-5.135004,7.727111,-5.140942,ANT_560,ANT_717,10,0.72,4.1,walking,leisure,16,Bouake
c23a468384cd,2024-01-04 17:32:00,TRIP_c23a46_3_3,7.698691,-5.174156,7.685118,-5.195479,ANT_274,ANT_450,9,2.81,18.4,taxi,work_to_home,17,Bouake
c23a468384cd,2024-01-05 07:35:00,TRIP_c23a46_4_0,7.663268,-5.151432,7.647244,-5.157871,ANT_405,ANT_589,11,1.92,10.4,motorbike,home_to_work,7,Bouake
c23a468384cd,2024-01-06 06:37:00,TRIP_c23a46_5_0,7.686597,-5.102216,7.670871,-5.11708,ANT_817,ANT_498,15,2.4,9.5,motorbike,home_to_work,6,Bouake
c23a468384cd,2024-01-07 07:11:00,TRIP_c23a46_6_0,7.654632,-5.157664,7.654586,-5.157538,ANT_815,ANT_474,1,0.01,5.4,walking,home_to_work,7,Bouake
acc1daf4aeb5,2024-01-01 07:54:00,TRIP_acc1da_0_0,5.260231,-4.080873,5.254474,-4.090941,ANT_155,ANT_903,3,1.29,19.4,personal_car,home_to_work,7,Abidjan-Ville
acc1daf4aeb5,2024-01-01 19:06:00,TRIP_acc1da_0_1,5.235849,-4.095331,5.219411,-4.031082,ANT_126,ANT_953,9,7.36,44.6,taxi,work_to_home,19,Abidjan-Ville
acc1daf4aeb5,2024-01-02 06:37:00,TRIP_acc1da_1_0,5.25303,-4.065161,5.290729,-4.055806,ANT_264,ANT_983,5,4.31,47.5,personal_car,home_to_work,6,Abidjan-Ville
acc1daf4aeb5,2024-01-02 13:16:00,TRIP_acc1da_1_1,5.249364,-4.088702,5.242731,-4.084878,ANT_178,ANT_859,10,0.85,5.0,walking,work_internal,13,Abidjan-Ville
acc1daf4aeb5,2024-01-02 14:17:00,TRIP_acc1da_1_2,5.244042,-4.068361,5.282233,-4.078183,ANT_628,ANT_202,6,4.38,37.6,taxi,other,14,Abidjan-Ville
acc1daf4aeb5,2024-01-02 16:38:00,TRIP_acc1da_1_3,5.243313,-4.067242,5.25009,-4.05609,ANT_238,ANT_684,4,1.45,18.3,personal_car,work_to_home,16,Abidjan-Ville
acc1daf4aeb5,2024-01-03 06:55:00,TRIP_acc1da_2_0,5.227045,-4.033427,5.204536,-4.036233,ANT_515,ANT_241,17,2.52,8.5,motorbike,home_to_work,6,Abidjan-Ville
acc1daf4aeb5,2024-01-03 10:04:00,TRIP_acc1da_2_1,5.242038,-4.098424,5.226375,-4.091259,ANT_432,ANT_964,12,1.91,9.5,motorbike,health,10,Abidjan-Ville
acc1daf4aeb5,2024-01-03 10:24:00,TRIP_acc1da_2_2,5.24314,-4.096988,5.214767,-4.09304,ANT_696,ANT_170,5,3.18,35.4,taxi,shopping,10,Abidjan-Ville
